id,Describe.Before,Pre_ID,PID_L.Tattoo,PID_LT_HN,PID_A.Tattoo,PID_AT_HN,PID_Both_HN,Tatt.in.Any,Q21.Tatt,Lineup.Condition,Age,Gender,Race,Sus.Fill,Lineup.Choice,Lineup,Feedback,DQ.Attention.Check,DQ.Heard.about,DQ.Heard.about.Text,Q19_Describe,Q20_Features,Q21_Easiest_to_ID,RK_1_1,RK_1_2,RK_1_3,RK_1_4,RK_1_5,Tat.RK_1_6,RK_1_7,RK_1_8,RK_1_9,RK_1_10,RK_2_1,RK_2_2,RK_2_3,RK_2_4,RK_2_5,Tat.RK_2_6,RK_2_7,RK_2_8,RK_2_9,RK_2_10,RK_3_1,RK_3_2,RK_3_3,RK_3_4,RK_3_5,Tat.RK_3_6,RK_3_7,RK_3_8,RK_3_9,RK_3_10
16262,1,"Both were taller than the person being carjacked. One was black with a buzzcut fade hairstyle and the other was white, also with black hair. Both of them had a similar body type, mostly slim and slightly muscular. The black carjacker was wearing a black t-shirt and the white carjacker was wearing a white t-shirt.",0,0,0,0,0,0,0,0,18,2,4,1,8,7,1,5,2,,"Fair skinned, possibly white passing. He was a man and he had black hair. I don't recall seeing any tattoos or much facial hair. His facial features were well-defined and sharp.",I don't recall any distinctive features. He looked pretty normal.,"It would be the color of his skin, his hair, and what he was wearing.",2,2,1,1,1,2,2,1,2,1,2,1,1,1,1,2,1,1,2,1,4,8,11,11,10,9,11,11,8,11
16263,1,both of the carjackers where seemed very nervous and unprepared,0,0,0,0,0,0,0,0,18,2,1,1,8,10,1,5,2,,"he is male with black/dark brown hair he seemed scared/worried in getting caught, he has a light skin complexion with no tattoos",i believe i didn't see any tattoos or piercing,young latino with dark brown or black hair. no facial tattoos or piercing,1,2,1,1,1,,2,2,2,1,1,1,2,1,2,,,,,1,8,10,6,11,8,,,,,11
16267,1,Two carjackers ran up to this guy who was trying to get inside his car a leave. One of the carjackers asked for the car keys and then they both got in the car and left.,0,0,0,0,0,0,0,0,20,2,1,0,2,11,0,5,2,,"He was male, with brown or black hair, no tattoos, skin color was brown",I was not able to see any tattoos or piercing or any thing like that.,I was not able to identity the culprit.,1,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,9,11,7,9,9,6,9,9,8,11
16269,1,"The carjackers were wearing black clothes, one was short and dark and the other carjacker tall and light.",0,0,0,0,0,0,0,1,19,2,1,0,4,3,1,5,2,,It was a man his skin tone was light between dark he didn't had any tattoos.,"He was short he was wearing black clothes like black pants, jacket he had black hair.",I think the guys running and the background made it easy to identify the culprit.,2,2,2,1,2,2,2,2,1,1,2,,,1,,2,2,1,1,1,10,10,11,11,11,9,10,11,10,11
16270,1,One is a white boy and the other one is an African American boy their age is between 18-20,0,0,0,0,0,0,0,0,18,2,1,1,8,8,1,5,2,,"The gender was a male, hair was brown/black, I didn't see tattoos.",I didn't see any scars or tattoos in the latino in the video,I remember it was between 18-20 years old and didn't have tattoos,1,2,2,1,1,2,2,2,1,1,1,2,1,1,1,2,2,2,1,1,9,,,10,,,,,8,9
16272,1,The carjackers both seemed young perhaps somewhere around their early 20's. Im assuming that one of the carjackers was an African American and the other perhaps Hispanic. The African American seemed to be the one who was more physical while the other one wasn't. One of them was tall and the other one was short. The short carjacker seemed nervous and the tall hijacker seemed as if he had done it before.,0,0,0,0,0,0,0,0,18,1,1,1,8,10,1,5,2,,The Latino culprit was a male with brown skin tone. He had no tattoos and his hair was brown.,"No he had no tattoos, scars or piercings.",His hair and his face made it east to identify the culprit.,2,2,1,1,2,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,11,11,11,11,11,11,6,11,11,11
16279,0,,,,,,,0,0,0,18,2,4,1,8,12,1,5,2,,"The Latino culprit wore black clothing from head to toe. He wore black pants, black shoes. Once he took possession of the car, he sat in the driver's seat and rushed out of the parking structure with his accomplice. In addition, he stood to the right of the victim as he forcefully took his car keys. I couldn't see any tattoos on this man, however, it showed that he had a full head of hair that was shaved all throughout his head. He seemed to have dark eyebrows and clear facial structures.","He did not have any tattoos, however, his eyebrows were relatively dark. In addition, he did not have a particular hair style, as the hood of his jacket covered his head.",He wore a black jacket with black pants and seemed to have dark eyebrows.,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,11,11,11,11,11,11,1,11,11,11
16282,0,,,,,,,1,0,1,18,1,1,1,8,3,0,5,2,,"He had a tattoo, was fairly thin and had black hair",tattoos for sure,short hair and clothes,1,1,1,1,2,,1,1,1,1,1,2,1,1,,2,2,1,2,1,6,1,5,11,,4,3,8,4,11
16291,1,"Hispanic with black hair, Black tall male with short hair, both wearing black shirts",0,0,0,0,0,1,0,1,18,2,1,1,8,1,1,5,2,,"Male, tattoo on/near neck, black hair, short",Had tattoos,Face shape and hair,1,2,2,1,2,1,2,2,2,1,1,2,2,1,2,1,2,1,1,1,8,6,5,10,1,7,1,6,8,11
16296,1,They were trying to rob him,0,0,0,0,0,1,0,0,20,2,2,0,2,9,1,5,2,,He had tattoos on his face,He was wearing black shirt and had tattoos on his face and neck,,2,2,1,1,2,1,1,2,2,2,1,,2,2,2,2,2,2,1,1,5,8,6,9,4,4,7,4,3,4
16297,0,,,,,,,0,0,0,18,2,1,1,8,8,1,5,2,,"Short hair, male, olive skin tone,",I don’t  remember,"hair, clothes",1,2,2,1,2,2,2,1,2,1,1,,,1,,,,1,,1,8,,,11,,,,9,,10
16301,0,,,,,,,0,0,0,18,2,1,1,8,8,0,5,2,,"i did not pay close attention but he looked young, medium built, dark hair, square face",i did not notice any of the above,"facial structure, age",1,2,1,1,2,2,1,2,1,1,1,,1,1,1,1,,,,,6,6,11,11,11,1,3,6,1,3
16308,1,I see that one of the carjackers was dark skinned. One of them had a gray hooded sweater on. One of them had a weapon on their hand. They both seem to have short hair. Their voices were deep. They looked fit and not fat.,0,0,0,0,0,0,0,1,20,2,1,1,8,1,0,5,2,,The Latino culprit was a male. His skin tone was dark. I do not remember seeing any tattoos on him. His hair was black. He was tall. He looked like he worked out and maintain his figure. Not muscular though. He looked rushed and evil. He had a deep voice.,I do not remember the Latino culprit having any tattoos. I did not see any scars. His skin seemed to be dark. His hair was short and black. It looked like he had facial hair. I did not see any piercings.,"His skin color was easiest to make to identity the culprit. Other identifications were his body type, hair style, and what he was wearing which was a hooded sweater and jeans.",1,1,2,1,1,2,2,2,1,1,2,1,1,1,1,2,2,2,1,1,10,11,7,11,11,2,3,4,11,11
16314,1,"Short Hispanic Male, and Tall African American Male",0,0,0,0,0,0,0,1,18,1,1,1,8,5,0,5,2,,"Seemed like he had a side part or combover, a male, little to no facial hair.",I don't remember seeing any distinct features.,Hairstyle is what I took notice and every other culprit was either bald or had short hair.,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,2,2,2,1,1,11,11,8,11,11,7,6,11,11,11
16315,1,One of the carjackers was African american dark skin with black hair skinny and tall with a dark shirt. The other was a Hispanic a little shorter with a medium brown complextion.,0,0,0,0,0,1,0,1,20,2,1,0,5,5,1,5,2,,"male, medium brown skin tone, short black/brown hair, round face.",he had a couple of face tattoos i didn't get a clear view if he had any piercings.,face structure eyes and skin color,1,2,2,1,1,1,2,2,2,1,2,1,1,1,1,1,2,1,1,1,5,3,11,11,7,8,4,11,11,11
16316,1,"They both had on black clothin. One was darkskinned and tall with brown hair and the other was an average height, pale and had black hair.",0,0,0,0,0,0,0,0,18,2,1,1,8,11,1,5,2,,"He was an average male height( not tall, not short) had black hair, was slightly pale, and had all black clothes. He had a professional hair cut that a lot of doctors wear and and had no visible tattoos",He did not have any tattoos and he had no piercing's. HIs eyebrows were prominent and fairly dark. He was not overweight but he was larger than the average male.,"The skin tone, the length of hair, and how young this man looked. Also what body type he had and how tall me was.",2,2,1,1,2,2,,1,1,1,,,1,1,,,,1,2,1,,,11,11,,,,9,6,11
16320,1,There was a tall african american man wearing all black and a shorter white man wearing all black.,0,0,0,0,0,0,0,0,18,2,2,1,8,9,1,3,2,,He was a male with a fair light skin tone shade with no tattoos and no facial hair.,"He did not have any tattoos, scars, or piercings.",Hair and skin tone.,1,2,2,1,1,2,2,2,2,1,1,1,1,1,1,2,2,1,1,1,11,11,11,11,11,9,7,11,11,11
16329,1,The first one seemed hesitant/nervous about the situation while the second was more forceful,0,0,0,0,0,0,0,0,19,2,1,0,1,11,0,5,2,,"Male, light skin",N/a video was glitchy and was unable to properly see,,1,2,2,1,2,2,1,2,2,1,1,,,1,,,1,,,1,6,,,8,,,3,,,8
16330,0,,,,,,,0,0,0,18,1,1,1,8,10,0,5,2,,i just seen a latino get pushed to his car ad the two attackers asking for his keys for they can flee in his car,they had no tattoos and one was african american,it was two males and one of the pushed the defendant towards his car,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,11,1,6,11,10,10,9,9,10,11
16332,0,,,,,,,0,0,0,18,2,2,1,8,10,1,5,2,,"Male, Black shirt, No facial Hair, Watch on Arm, Young, Super Light Skin",I didn't see any piercings or tattoos,Brown/Black Hair and no facial hair,1,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,6,11,8,11,6,10,11,10,11,11
16338,1,The two carjackers were males. One was a white and the other was black. The black male was taller with short hair while the other was shorter with medium length hair. Both carjackers were wearing black.,0,0,0,0,0,0,0,0,18,2,1,1,8,7,1,5,2,,The culprit was a white male. He had black hair. He did not have tattoos or facial hair. His hair was a bit wavy.,"The culprit did not have any tattoos, scars, or piercings.","He did not have any tattoos, scars, or piercings, which made it easy to identify him. He had black hair and that was another way I identified him.",1,2,2,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,1,1,8,11,10,11,9,11,11,11,10,10
16348,1,2 suspects on African American male short hair in black shirt other suspect is white male also wearing a black shirt suspect got away in a black vehicle black suspect was carrying a handgun and stole the victims vehicle at gunpoint,0,0,0,0,0,0,0,0,18,1,4,1,8,7,1,5,2,,"Suspect was a I would say average height Latino Male 5'9? Wearing a black shit, nice face, well kept hair hair color was brown/black",The view of the video was not the best it happened so fast I didn't get any readings on their distinctive features,When shown the pictures of the culprit the hair made it easiest for me to recognize him as the culprit,1,2,1,1,1,2,2,1,2,1,1,2,1,1,1,2,2,1,2,1,11,1,11,11,11,1,1,8,1,11
16352,0,,,,,,,1,1,0,18,2,1,0,3,9,1,6,2,,"Bald, male, with a tattoo on his head, directly on top of his scalp, angry facial expression",Tattoo on top of his head on his scalp,The bald head and the tattoo on his scalp made it easy to identify him,2,1,1,1,2,2,2,2,1,2,2,2,1,1,1,2,2,1,2,2,3,3,6,9,11,7,6,11,4,4
16355,1,One of the the car jackers was an African American male 6ft tall slender build the other car jacker was of shorter height looks to be Hispanic broader shoulders and they both were wearing dark clothes.,0,0,0,0,0,0,0,1,21,1,1,1,8,4,1,5,2,,In the video He seemed to have a slightly darker skin tone but that might because that they were in the dark. He des seem to have a very similar hair style and may even have the broad shoulder from what I can see from the photo.,I don't think he had a tattoo but he did seem to have a similar hair style and face structure.,Black/brown hair medium build 5ft 10 maybe brown skin maybe Latino he was wearing black clothes such as a black shirt and black pants.,2,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,,1,,1,11,11,11,11,11,11,11,11,11,11
16356,1,They were both wearing all black. One seemed to have dark skin than the other and they both were young,0,0,0,0,0,1,0,0,18,2,1,0,4,12,1,5,2,,It was a guy that seemed in his 30's. He had like black hair and not long. His skin tone wasn't white but neither too dark like a vanilla. His face was round,It seemed liked he had a tattoo,"I think his shirt, skin tone and hair",1,2,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,6,4,3,5,7,5,4,4,5,8
16363,1,"One was a white male with a black tee shirt and the other was a black male with a black t shirt, by the looks of mis the black male looks to be 5 '10 to 6 feet and the while mail looks to be 5'7 to 5'8 height wise.",0,0,0,0,0,0,0,0,18,2,1,1,8,8,0,5,2,,"Male, white skin tone, no tattoos, comb over, no facial hair.",From what I remember he had no tattoos no scars or piercings.,His hair and his skin tone because he didn't have tattoos as well as his body.,1,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,11,11,11,11,11,11,11,11,11,11
16374,0,,,,,,,0,0,0,18,2,5,1,8,9,1,5,2,,"Male, light tan skin color, no visible tattoos, black floppy short hair, wide face, dark brown eyes.","No tattoos, scars, or piercings from my recollection.","The culprit did not have many definable characteristics, I didn't remember him having tattoos or piercings. The floppy black hair was probably the more identifiable characteristic.",1,2,1,1,1,2,2,2,2,1,1,,1,1,2,,,,,1,7,8,10,11,8,10,8,7,9,11
16379,1,"One of them was of African race. He was taller than his partner in crime. He had a gun. Wearing black shit and gray pants. He had bald, short hair. Told the person to move it. The partner was shorter had a black shirt, gray pants and black shoes, black hair mid short and long. He was waiting for the keys and got in, he was the driver. The partner was in the passenger seat.",0,0,0,0,0,0,0,0,19,2,1,1,8,11,0,5,2,,"He was a male, little chubby. No tattoos were seen on him. He had his hairstyle short from the back and in the front it was long. Black hair color. The skin tone was sort of white or tan color.","If I remember clearly he didn't have any tattoos, scars, I couldn't really see it. As for piercing I don't remember seeing him.","The hair style he had, pointed it out, he was slightly chubby, and had white to tan skin color.",1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,2,2,1,1,2,9,10,11,10,11,7,8,11,11,8
16380,0,,,,,,,0,0,1,22,2,1,1,8,5,1,5,2,,"Short dark hair, young, neutral tan skin, no facial hair",I didn’t see any scars or piercings. I didn’t look for tattoos,He was the youngest one and had the most similar haircut,1,2,2,1,1,2,2,1,2,1,1,1,2,1,1,2,2,1,1,1,11,11,8,11,10,1,3,9,11,11
16381,1,Both of the carjackers were men and had on black apparel. One was taller and they both had dark hair. One had a darker complexion than the other.,0,0,0,0,0,0,0,0,18,2,1,1,8,9,0,5,2,,The culprit has no facial hair and had medium length hair. The culprit was also male and had a light skin tone.,I don't think he had any tattoos on his face or piercings.,"I think his hair was the most easy to identify, that was the first thing that I remembered.",1,2,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,1,2,1,7,8,6,11,5,2,4,9,2,11
16385,0,,,,,,,0,0,0,18,2,1,1,8,9,1,5,2,,"male latino guy, black hair, wearing black jeans, gray shirt",I couldn't really tell id he had tattoos or piercings,his face I just remembered what he looked like,1,2,2,1,1,2,2,1,2,1,1,,,1,2,,,,,,10,,,11,5,,,,,
16388,1,"tall african american man wearing all black, light skin hispanic also wearing all black with black hair also tall",0,0,0,0,0,1,1,1,18,2,1,1,8,4,0,5,2,,latino man with black hair light skin,i believe he had a tatoo,his skin color tatoo and hair color,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,8,6,5,11,9,8,5,9,7,11
16389,0,,,,,,,0,0,0,18,2,4,1,8,9,1,5,2,,"male, short buzzcut hair, short beard only at the chin, medium to light brown skin tone, 5'10 or taller","nothing that i can remember, but i don't think he had any facial tattoos or piercings","If the male I chose was the Latino culprit then I was describing the wrong guy in the last two questions, but I just remembered that the other guy was pale and had long-ish hair, which none of the other suspects did",1,2,1,1,1,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,8,7,6,11,6,10,1,8,11,11
16390,1,"One was black, the other one hispanic, the black one was bold and the hispanic had a norma hair, they were both dressed in black shirts and jeans.",0,0,0,0,0,0,0,1,19,1,3,0,2,1,0,5,2,,"Man, white but a little darker white skin haha, not tatts, no facial hair and a little big not overweight but not small","Dont think anything above like tattoes, scars piercing.",He didn't look like a gangster latino and didn't behave like one.,1,2,2,1,1,2,2,1,2,1,1,2,2,1,1,2,2,1,2,1,11,11,8,11,11,11,6,11,7,11
16391,1,"Both carjackers had black clothing, tall, white shoes",0,0,0,0,0,1,0,0,18,2,1,0,3,8,0,6,2,,The gender was Male. The skin tone was brown. The male was bald and tattoos on his head,Yes he had tattoos on his head,The appearance was his face he looks mean and he looks like he would carjack someone,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,11,6,11,11,10,11,1,11,11,11
16392,1,"one African American Male, around 6'3"", possibly 170 lbs lanky build, short hair, black shirt black pants. One Hispanic Male, around 5'10"", could be 180 lbs black hair, black pants and black shirt",0,0,0,0,0,0,0,0,18,1,1,1,8,10,0,5,2,,"he was male, not chunky but also not super fit either, ""skinny fat"" i guess. I didn't see any tattoos on his face or neck. He didn't have any facial hair either. he had black hair, slight fade on the side and had some length on top","Nothing that I could remember, he had a monochrome black outfit in the video but I didn't see anything distinctive","aztec-ish nose...meaning that bump on the bridge of the nose, slim-ish face, had a relaxed hairstyle",1,2,1,1,2,2,2,1,1,1,1,2,1,1,,,,1,2,1,9,6,11,11,4,5,9,9,7,11
16395,1,"One is a black American with little to no hair, the other presumes to be Mexican American or Hispanic with short black hair, both carjackers are in black shirts and blue jeans I believe.",0,0,0,0,0,0,0,0,18,2,2,1,8,12,0,5,2,,"Latino male, skin color was tan-ish, no tattoos, hair color was black and not too far over his face",I don't believe he had any of these examples.,"He looked young, teenage young, how his hair fell over his face (the style)",1,2,1,1,1,2,2,1,2,1,2,,1,1,1,,,1,,1,6,,11,11,11,,,11,,11
16396,0,,,,,,,0,0,1,18,2,1,0,5,5,1,5,2,,i could't see,he was white,his hair,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,1,4,3,3,3,1,3,3,2,1,2
16398,1,"The first carjacker was an African American man,6'1 estimated height, wearing a black t-shirt, blue denim jeans and black converse. Second carjacker seems to be hispanic of white complexion, black short hair combed to the side, 5'19-5'10 estimated height, wearing blue denim jeans, wearing black converse and wearing a black wrist watch on right hand.",0,0,0,0,0,0,0,0,20,2,1,1,8,8,1,5,2,,"male, light skin tone, black short hair",He wore a black wrist watch on his right hand,His hair and skin tone,1,2,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,11,11,11,11,11,11,11,11,11,11
16401,1,Both od the carjackers were wearing black T-shorts. One was a Black man that seemed to be 20 years of age. The other was a Hispanic man about 19 years of age.,0,0,0,0,0,0,0,0,18,2,1,1,8,10,0,5,2,,"The Latino culprit from the video was male, that had a light skin tone, no tattoos, black hair, and had black eyes and dark brown hair.",The Latino had small scars on his face.,He was very young and was light and black eyes.,1,2,2,1,1,2,2,1,2,1,1,2,2,1,1,,2,1,2,1,2,6,11,11,11,11,1,11,3,11
16402,1,Both of the carjackers are wearing a black t shirt and black pants. One seems to be of mixed ethnicity and the other one seems to be hispanic. They look like they are young adults in their early 20's maybe late teens. They both have short hair and both are skinny.,0,0,0,0,0,0,0,0,19,2,1,1,8,10,0,5,2,,"He was a man, with fair to medium skin tone. From what I saw he didn't have any visible tattoos. He had black hair that wasn't long. You couldn't really tell his facial features but you could tell that he was young, maybe in his late teens early 20's.","From what I saw, he didn't have any tattoos scars or piercings. In the video his body language seemed a little hesitant and his body language displayed nervousness.",I think something that made it easy was how young he looked (which matched from what I saw on the video). The other people on the lineup looked older. He also didn't have any visible tattoos.,1,2,1,1,2,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,9,11,11,11,3,8,1,10,9,11
16407,1,"Tall African American male wearing a black t shirt and gray skinny jeans with a buzzcut (1st carjacker). (Second carjacker): light skin, medium height male, black or dark brow hair wearing a black t shirt and gray jeans, hair was neither long nor short",0,0,0,0,0,0,0,1,18,2,1,1,8,2,1,5,2,,"medium height male, light skin, brown-black medium length hair, I can't remember the tattoos or the facial characteristics.",I can't remember the culprit's distinctive features. I focused on his overall appearance rather than distinctive features.,His hair and his skin-tone made it easiest to identify the culprit. He had longer hair in comparison to others in the line-up.,2,2,1,1,1,1,2,1,2,1,,,1,1,2,2,,1,,1,6,10,11,11,6,8,6,11,5,11
16408,1,"one was a black male dressed in a black t shirt and black pants. the other looked either hispanic or asian, dressed in a black t shirt and blue jeans",0,0,0,0,0,0,0,0,18,2,1,1,8,7,1,5,2,,"male, sand-ish color skin, dark brown hair, no visible tattoos",i did not see any tattoos or scars,his hair,1,2,1,1,2,2,2,1,2,1,1,2,1,1,,,2,2,,1,10,2,11,11,2,1,2,6,4,11
16411,0,,,,,,,0,0,1,19,2,1,1,8,5,0,5,2,,white male,dont remember,white male wearing black,1,2,1,1,2,2,2,1,2,1,1,2,2,1,1,1,1,1,2,1,6,11,3,11,10,8,7,7,11,11
16413,1,"Both suspects had a black shirt. One appears of Hispanic descent and the other African American. The African American suspect appears to be around 5'10"" 170 pounds. The Hispanic suspect appears to be around 5'8"" 160 pounds",0,0,0,0,0,1,1,1,18,1,1,1,8,1,0,5,2,,"Male, Brown, 2 on face, brown or black",2 tattoos on face,"Medium length hair, tattoos",1,2,2,1,1,1,2,1,2,1,1,2,2,1,1,2,2,1,2,1,11,11,9,11,11,11,7,9,11,11
16417,0,,,,,,,0,0,0,18,2,1,1,8,9,0,5,2,,The Latino culprit was wearing a black shirt his skin tone was white he had black hair had no tattoos his hear was moved to the side,I did not see if the culprit had any tattoos or scars.,He was wearing a black shirt was white not bald had hair to the side and no tattoos that were visable,1,2,1,1,2,2,2,2,2,2,1,,1,1,,,,,,,10,11,10,11,9,11,10,9,8,6
16422,1,"Both men were wearing dark clothes, black shirts. One of them was African American, the other had dark hair. The African American seemed taller than the other carjacker and taller than the victim.",0,0,0,0,0,0,0,0,18,2,1,1,8,12,1,5,2,,"The Latino culprit had dark hair, dark eyes, but wasn't that dark in skin tine. He was male. His hair seemed to be a bit longer at the top.","I didn't notice any distinctive features, however I assume he was average in height and not all that tall because his partner was taller than him.",I think it was how he looked younger compared to all of the other options.,1,2,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2,2,2,1,10,11,4,11,10,8,8,7,7,11
16423,1,they were wearing black and one had a weapon,0,0,0,0,0,0,0,1,19,2,1,0,2,1,0,5,2,,dark skinned and wearing black,wearing black and was darker shade in skin,his nose and hair,2,2,1,1,1,2,2,2,2,1,2,1,2,1,1,2,2,2,2,1,4,5,,7,6,6,7,8,7,9
16424,1,"one looked of hispanic descent, muscular build, around 5'11 and lightish complexion, taller black male, around 6'2 and thinner build but still muscular",0,0,0,0,0,0,0,1,18,1,1,1,8,6,0,5,2,,"muscular, 5'11, light complexion, straight hair,",I saw no tattoos,"5'11, and his muscular build",1,2,1,1,1,2,2,1,2,1,1,1,1,1,1,2,2,1,2,1,11,9,9,10,10,6,6,10,9,11
16429,1,"The carjacker's seemed panicked and almost in a rush. They were both two males, looked to be around their early 20's. They looked to be around average height with dark hair.",0,0,0,0,0,0,0,0,18,2,1,1,8,12,1,5,2,,He was a young male with brown skin and dark hair. He had somewhat of a baby face and a tattoo on his arm,He did have tattoos,The nose and lips made it easier for me to identify who the culprit was,2,2,1,2,2,1,2,,,,1,1,1,1,1,1,1,1,1,1,9,9,8,10,10,9,10,10,10,11
16430,1,One of the carjacker was Hispanic like 5'7. He was wearing a black shirt and black pants. The other carjacker was African American and was also wearing black clothes. He looked like he was 5'9 tall.,0,0,0,0,0,0,0,0,19,2,1,1,8,10,0,5,2,,"I seen the latino guy have black clothing, he was male. He had back hair. It looked like he did not want to commit the crime but he still was involved. He looked like he was looking his surrounding. He had a white/ tan skin tone.",I was not able to identify any tattoos or piercing.,If the video was zoomed would be able to identify him better.,2,2,1,1,2,2,2,2,2,1,2,1,1,1,1,2,2,2,1,1,5,11,6,11,5,4,3,5,11,11
16432,1,The carjackers looked like young people in their early 20's. They both looked like males and seemed like people of color.,0,0,0,0,0,0,0,0,18,2,1,1,8,10,0,5,2,,The latino culprit had blackish brownish hair. It was a male who seem to be young like around their early 20's. His skin tone wasn't a dark tan but rather he had a very light tan almost pale looking. He seemed not to have tattoos.,"based of my memory I don't think he had any tattoos or scar, nor piercing. I think he had a clear face.",His hair was cut in a short but not too short hair cut. he seemed to be young looking like around 23 years old.,1,2,2,1,1,2,2,2,2,1,1,2,2,1,2,1,2,1,2,1,8,5,4,10,6,8,7,9,4,11
16433,1,"both male, wearing both black clothing, one of darker skin and the other lighter skinned",0,0,0,0,0,0,0,1,19,1,1,1,8,3,1,5,2,,"male, brown skin tone, black hair, squared face, short","no scars, no piercings, nor any visible tatoos","face shape and hair, squared face with black sleek hair",1,2,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,1,1,1,11,11,11,11,6,5,5,5,7,11
16435,0,,,,,,,0,0,1,18,2,1,1,8,6,1,5,2,,he was light skin he had a red shirt brown hair,he was getting rob by two people they took his car,he was being rob by a white and black guy,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,6,6,7,7,8,8,7,5,6,8
16436,0,,,,,,,0,0,1,18,2,1,0,4,4,0,5,2,,"Male, black , black hair","Don’t remember,,black shirt",Couldn’t identify the thief who grabbed the victim which was blonde with a red shirt.. but identified someone who seemed to look like his partner,1,2,1,1,2,2,2,2,2,1,1,2,1,1,2,2,2,2,2,2,5,7,11,9,4,5,5,9,6,8
16439,1,2 men I believe one african american and one hispanic. No type of physical violence but held a gun and restrained the victim to steal the car. Victim does not look hurt.,0,0,0,0,0,1,1,1,18,1,2,1,8,2,0,5,2,,"Average height/black or brown hair/ brown skin, wearing black, straight medium hair",It was hard to see but it looked like he had a tattoo on his face. It was not tottally clear with other info,5'8 or 5'9 hispanic man face tattoo brown or black hair medium size wavy hair.,1,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,11,11,7,11,11,11,6,6,11,11
16440,0,,,,,,,0,0,1,18,1,1,1,8,3,1,5,2,,"From what I saw from the video, the Latino culprit had somewhat of a long black type of hair, and his skin tone was white. It was really difficult to figure out if he had tattoos or not. When I analyzed his facial characteristics, I noticed that he had a cold-blooded face which gave the impression of his intended plan.","I remember seeing small markings on the Latino culprit's face, which were probably scars he had. I don't remember seeing the culprit have any tattoos or piercings.",The features of the appearance that made it easy to identify the culprit was the culprits messy black hair and the facial scars he had.,1,2,1,1,1,2,2,2,2,1,1,2,2,1,2,2,1,1,1,1,8,8,6,11,8,7,9,9,9,11
16441,1,"One of the carjackers was taller, slim, wearing black pants and shirt and African American . The other, average height , black pants and shirt , short hair and maybe white or Mexican race.",0,0,0,0,0,1,0,1,18,2,2,1,8,1,0,5,2,,"The Latino culprit was male , had black hair , and skin tone between pale and tan",I believe I saw a tattoo on the face and maybe the arm.,The culprit wearing all black and his hair being black as well and looking young.,1,2,1,1,1,2,2,2,1,1,2,1,1,1,1,,,,2,1,6,11,11,11,10,2,1,11,6,11
16442,1,"Both wearing all black, one African American and one white, both male, and both had black hair. African American had loud voice.",0,0,0,0,0,1,0,1,18,2,1,1,8,4,1,5,2,,"Male, white/tan, tattoo under eye, slim face, hair covered slightly his forehead","Tattoo under an eye, looked like he had scar or smirk made his lip turn up",Skin tone and hair,1,2,1,1,2,1,2,1,2,1,1,,1,1,,2,,1,,1,8,7,11,11,11,11,9,7,10,11
16443,1,"Tall African American Male with short curly hair, White blonde male with bangs curtain hair maybe 3 inches shorter than the other male both wearing Black attire",0,0,0,0,0,0,0,1,18,2,1,1,8,2,0,5,2,,Light skin Dark hair squinty eyes,I believe he had a piercing I can maybe remember an arm tattoo,His hair color and height,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,1,1,9,11,10,11,11,5,3,9,9,11
16445,1,"they were both young and they had all black ,that was usually what ive seen the most",0,0,0,0,0,1,0,1,18,2,1,1,8,4,1,5,2,,he had like brown hair and he was wearing all black and also his skin tone was like white but not a really white color like a mexican white color,i did see that he had like a black earrings and he did had lie a little tatto on his face,what made it easier was his hair because it was brown and it was a bit messy,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,6,11,11,11,11,9,10,11,10,9
